Date;Time;NOx(GT);PT08.S3(NOx)
03.11.2004;18.00.00;383;520
03.11.2004;19.00.00;455;487
03.11.2004;20.00.00;355;541
03.11.2004;21.00.00;267;626
03.11.2004;22.00.00;308;582
03.11.2004;23.00.00;313;589
04.11.2004;00.00.00;216;675
04.11.2004;01.00.00;137;802
04.11.2004;02.00.00;140;831
04.11.2004;03.00.00;-200;891
04.11.2004;04.00.00;94;990
04.11.2004;05.00.00;79;1025
04.11.2004;06.00.00;156;874
04.11.2004;07.00.00;153;868
04.11.2004;08.00.00;464;526
04.11.2004;09.00.00;435;504
04.11.2004;10.00.00;683;462
04.11.2004;11.00.00;523;517
04.11.2004;12.00.00;460;545
04.11.2004;13.00.00;417;507
04.11.2004;14.00.00;486;478
04.11.2004;15.00.00;512;467
04.11.2004;16.00.00;595;457
04.11.2004;17.00.00;1052;340
04.11.2004;18.00.00;1014;328
04.11.2004;19.00.00;633;406
04.11.2004;20.00.00;485;443
04.11.2004;21.00.00;480;493
04.11.2004;22.00.00;572;495
04.11.2004;23.00.00;345;600
05.11.2004;00.00.00;195;699
05.11.2004;01.00.00;213;698
05.11.2004;02.00.00;216;719
05.11.2004;03.00.00;-200;922
05.11.2004;04.00.00;73;1009
05.11.2004;05.00.00;67;1056
05.11.2004;06.00.00;96;973
05.11.2004;07.00.00;162;803
05.11.2004;08.00.00;305;583
05.11.2004;09.00.00;725;389
05.11.2004;10.00.00;658;469
05.11.2004;11.00.00;710;471
05.11.2004;12.00.00;445;504
05.11.2004;13.00.00;455;490
05.11.2004;14.00.00;524;466
05.11.2004;15.00.00;527;460
05.11.2004;16.00.00;601;435
05.11.2004;17.00.00;1001;351
05.11.2004;18.00.00;852;359
05.11.2004;19.00.00;370;485
05.11.2004;20.00.00;348;562
05.11.2004;21.00.00;361;581
05.11.2004;22.00.00;255;640
05.11.2004;23.00.00;162;732
06.11.2004;00.00.00;166;756
06.11.2004;01.00.00;247;685
06.11.2004;02.00.00;255;689
06.11.2004;03.00.00;-200;769
06.11.2004;04.00.00;129;879
06.11.2004;05.00.00;83;1012
06.11.2004;06.00.00;114;913
06.11.2004;07.00.00;233;798
06.11.2004;08.00.00;448;587
06.11.2004;09.00.00;455;551
06.11.2004;10.00.00;254;650
06.11.2004;11.00.00;313;568
06.11.2004;12.00.00;490;518
06.11.2004;13.00.00;496;482
06.11.2004;14.00.00;514;475
06.11.2004;15.00.00;454;516
06.11.2004;16.00.00;507;495
06.11.2004;17.00.00;474;510
06.11.2004;18.00.00;404;540
06.11.2004;19.00.00;356;586
06.11.2004;20.00.00;345;634
06.11.2004;21.00.00;395;615
06.11.2004;22.00.00;249;729
06.11.2004;23.00.00;197;737
07.11.2004;00.00.00;224;767
07.11.2004;01.00.00;231;737
07.11.2004;02.00.00;177;796
07.11.2004;03.00.00;-200;891
07.11.2004;04.00.00;98;980
07.11.2004;05.00.00;64;1151
07.11.2004;06.00.00;44;1339
07.11.2004;07.00.00;53;1370
07.11.2004;08.00.00;94;1295
07.11.2004;09.00.00;100;1263
07.11.2004;10.00.00;98;1246
07.11.2004;11.00.00;115;1176
07.11.2004;12.00.00;115;1083
07.11.2004;13.00.00;76;1091
07.11.2004;14.00.00;55;1055
07.11.2004;15.00.00;59;1052
07.11.2004;16.00.00;95;1121
07.11.2004;17.00.00;107;1067
07.11.2004;18.00.00;189;704
07.11.2004;19.00.00;386;784
07.11.2004;20.00.00;412;738
07.11.2004;21.00.00;342;733
07.11.2004;22.00.00;255;847
07.11.2004;23.00.00;89;1118
08.11.2004;00.00.00;106;1057
08.11.2004;01.00.00;109;1115
08.11.2004;02.00.00;67;1192
08.11.2004;03.00.00;-200;1523
08.11.2004;04.00.00;13;1757
08.11.2004;05.00.00;20;1665
08.11.2004;06.00.00;33;1536
08.11.2004;07.00.00;146;1212
08.11.2004;08.00.00;359;850
08.11.2004;09.00.00;322;899
08.11.2004;10.00.00;293;966
08.11.2004;11.00.00;255;987
08.11.2004;12.00.00;233;972
08.11.2004;13.00.00;220;947
08.11.2004;14.00.00;246;820
08.11.2004;15.00.00;272;850
08.11.2004;16.00.00;358;780
08.11.2004;17.00.00;514;669
08.11.2004;18.00.00;742;503
08.11.2004;19.00.00;-200;515
08.11.2004;20.00.00;-200;566
08.11.2004;21.00.00;-200;679
08.11.2004;22.00.00;-200;816
08.11.2004;23.00.00;-200;855
09.11.2004;00.00.00;-200;940
09.11.2004;01.00.00;-200;1032
09.11.2004;02.00.00;-200;1088
09.11.2004;03.00.00;-200;1224
09.11.2004;04.00.00;-200;1296
09.11.2004;05.00.00;-200;1238
09.11.2004;06.00.00;-200;1099
09.11.2004;07.00.00;-200;873
09.11.2004;08.00.00;-200;575
09.11.2004;09.00.00;-200;550
09.11.2004;10.00.00;-200;588
09.11.2004;11.00.00;-200;548
09.11.2004;12.00.00;-200;727
09.11.2004;13.00.00;-200;733
09.11.2004;14.00.00;-200;669
09.11.2004;15.00.00;-200;712
09.11.2004;16.00.00;-200;874
09.11.2004;17.00.00;-200;816
09.11.2004;18.00.00;-200;615
09.11.2004;19.00.00;-200;570
09.11.2004;20.00.00;-200;615
09.11.2004;21.00.00;-200;748
09.11.2004;22.00.00;-200;911
09.11.2004;23.00.00;-200;1052
10.11.2004;00.00.00;-200;1164
10.11.2004;01.00.00;-200;1146
10.11.2004;02.00.00;-200;1151
10.11.2004;03.00.00;-200;1433
10.11.2004;04.00.00;32;1601
10.11.2004;05.00.00;29;1663
10.11.2004;06.00.00;48;1419
10.11.2004;07.00.00;113;1255
10.11.2004;08.00.00;267;910
10.11.2004;09.00.00;332;760
10.11.2004;10.00.00;354;857
10.11.2004;11.00.00;316;962
10.11.2004;12.00.00;395;868
10.11.2004;13.00.00;391;808
10.11.2004;14.00.00;457;736
10.11.2004;15.00.00;448;752
10.11.2004;16.00.00;543;721
10.11.2004;17.00.00;574;696
10.11.2004;18.00.00;435;699
10.11.2004;19.00.00;504;614
10.11.2004;20.00.00;586;551
10.11.2004;21.00.00;580;621
10.11.2004;22.00.00;346;731
10.11.2004;23.00.00;531;643
11.11.2004;00.00.00;477;677
11.11.2004;01.00.00;344;713
11.11.2004;02.00.00;219;797
11.11.2004;03.00.00;-200;822
11.11.2004;04.00.00;174;850
11.11.2004;05.00.00;165;864
11.11.2004;06.00.00;250;804
11.11.2004;07.00.00;388;757
11.11.2004;08.00.00;758;580
11.11.2004;09.00.00;1247;429
11.11.2004;10.00.00;1110;490
11.11.2004;11.00.00;1145;511
11.11.2004;12.00.00;720;628
11.11.2004;13.00.00;557;629
11.11.2004;14.00.00;678;564
11.11.2004;15.00.00;659;617
11.11.2004;16.00.00;552;629
11.11.2004;17.00.00;395;689
11.11.2004;18.00.00;573;597
11.11.2004;19.00.00;463;603
11.11.2004;20.00.00;568;551
11.11.2004;21.00.00;706;625
11.11.2004;22.00.00;193;930
11.11.2004;23.00.00;151;975
12.11.2004;00.00.00;167;926
12.11.2004;01.00.00;239;872
12.11.2004;02.00.00;102;1092
12.11.2004;03.00.00;-200;1276
12.11.2004;04.00.00;55;1213
12.11.2004;05.00.00;71;1170
12.11.2004;06.00.00;79;1169
12.11.2004;07.00.00;117;1086
12.11.2004;08.00.00;266;855
12.11.2004;09.00.00;340;741
12.11.2004;10.00.00;257;807
12.11.2004;11.00.00;311;793
12.11.2004;12.00.00;279;791
12.11.2004;13.00.00;267;730
12.11.2004;14.00.00;310;690
12.11.2004;15.00.00;352;661
12.11.2004;16.00.00;337;690
12.11.2004;17.00.00;358;635
12.11.2004;18.00.00;547;575
12.11.2004;19.00.00;600;539
12.11.2004;20.00.00;470;561
12.11.2004;21.00.00;522;650
12.11.2004;22.00.00;208;833
12.11.2004;23.00.00;205;828
13.11.2004;00.00.00;217;865
13.11.2004;01.00.00;216;876
13.11.2004;02.00.00;117;1037
13.11.2004;03.00.00;-200;1035
13.11.2004;04.00.00;174;848
13.11.2004;05.00.00;111;927
13.11.2004;06.00.00;147;904
13.11.2004;07.00.00;140;991
13.11.2004;08.00.00;421;678
13.11.2004;09.00.00;350;665
13.11.2004;10.00.00;550;565
13.11.2004;11.00.00;589;539
13.11.2004;12.00.00;537;543
13.11.2004;13.00.00;473;592
13.11.2004;14.00.00;364;639
13.11.2004;15.00.00;270;699
13.11.2004;16.00.00;368;664
13.11.2004;17.00.00;318;695
13.11.2004;18.00.00;244;758
13.11.2004;19.00.00;234;767
13.11.2004;20.00.00;296;752
13.11.2004;21.00.00;205;888
13.11.2004;22.00.00;95;1143
13.11.2004;23.00.00;93;1136
14.11.2004;00.00.00;100;1190
14.11.2004;01.00.00;100;1222
14.11.2004;02.00.00;63;1401
14.11.2004;03.00.00;-200;1546
14.11.2004;04.00.00;36;1643
14.11.2004;05.00.00;24;1771
14.11.2004;06.00.00;20;2077
14.11.2004;07.00.00;25;2062
14.11.2004;08.00.00;39;1964
14.11.2004;09.00.00;57;1793
14.11.2004;10.00.00;59;1664
14.11.2004;11.00.00;65;1716
14.11.2004;12.00.00;93;1494
14.11.2004;13.00.00;112;1479
14.11.2004;14.00.00;110;1593
14.11.2004;15.00.00;81;2121
14.11.2004;16.00.00;100;1991
14.11.2004;17.00.00;109;1773
14.11.2004;18.00.00;148;1481
14.11.2004;19.00.00;207;1798
14.11.2004;20.00.00;210;1586
14.11.2004;21.00.00;180;1678
14.11.2004;22.00.00;109;1938
14.11.2004;23.00.00;128;1312
15.11.2004;00.00.00;96;1416
15.11.2004;01.00.00;65;1483
15.11.2004;02.00.00;42;1666
15.11.2004;03.00.00;-200;1750
15.11.2004;04.00.00;24;1768
15.11.2004;05.00.00;28;1775
15.11.2004;06.00.00;55;1498
15.11.2004;07.00.00;181;1292
15.11.2004;08.00.00;480;871
15.11.2004;09.00.00;442;841
15.11.2004;10.00.00;361;910
15.11.2004;11.00.00;288;932
15.11.2004;12.00.00;330;911
15.11.2004;13.00.00;300;909
15.11.2004;14.00.00;239;937
15.11.2004;15.00.00;265;930
15.11.2004;16.00.00;287;874
15.11.2004;17.00.00;403;795
15.11.2004;18.00.00;515;691
15.11.2004;19.00.00;446;694
15.11.2004;20.00.00;501;685
15.11.2004;21.00.00;355;846
15.11.2004;22.00.00;217;969
15.11.2004;23.00.00;180;1029
16.11.2004;00.00.00;167;1035
16.11.2004;01.00.00;126;1113
16.11.2004;02.00.00;113;1178
16.11.2004;03.00.00;-200;1391
16.11.2004;04.00.00;37;1461
16.11.2004;05.00.00;50;1481
16.11.2004;06.00.00;96;1330
16.11.2004;07.00.00;271;1069
16.11.2004;08.00.00;892;641
16.11.2004;09.00.00;1071;518
16.11.2004;10.00.00;839;626
16.11.2004;11.00.00;713;655
16.11.2004;12.00.00;498;1037
16.11.2004;13.00.00;389;1065
16.11.2004;14.00.00;457;769
16.11.2004;15.00.00;425;779
16.11.2004;16.00.00;483;768
16.11.2004;17.00.00;604;673
16.11.2004;18.00.00;648;634
16.11.2004;19.00.00;427;683
16.11.2004;20.00.00;461;637
16.11.2004;21.00.00;436;671
16.11.2004;22.00.00;300;791
16.11.2004;23.00.00;277;849
17.11.2004;00.00.00;196;910
17.11.2004;01.00.00;277;885
17.11.2004;02.00.00;131;1054
17.11.2004;03.00.00;-200;1150
17.11.2004;04.00.00;97;1253
17.11.2004;05.00.00;105;1193
17.11.2004;06.00.00;138;1132
17.11.2004;07.00.00;183;987
17.11.2004;08.00.00;664;629
17.11.2004;09.00.00;611;565
17.11.2004;10.00.00;600;622
17.11.2004;11.00.00;-200;593
17.11.2004;12.00.00;878;615
17.11.2004;13.00.00;905;554
17.11.2004;14.00.00;808;553
17.11.2004;15.00.00;858;557
17.11.2004;16.00.00;839;535
17.11.2004;17.00.00;1290;423
17.11.2004;18.00.00;748;356
17.11.2004;19.00.00;1148;446
17.11.2004;20.00.00;729;516
17.11.2004;21.00.00;810;536
17.11.2004;22.00.00;427;703
17.11.2004;23.00.00;274;777
18.11.2004;00.00.00;387;735
18.11.2004;01.00.00;235;864
18.11.2004;02.00.00;225;852
18.11.2004;03.00.00;-200;934
18.11.2004;04.00.00;185;935
18.11.2004;05.00.00;212;964
18.11.2004;06.00.00;358;797
18.11.2004;07.00.00;531;710
18.11.2004;08.00.00;992;531
18.11.2004;09.00.00;1132;469
18.11.2004;10.00.00;1195;499
18.11.2004;11.00.00;1120;526
18.11.2004;12.00.00;870;518
18.11.2004;13.00.00;570;586
18.11.2004;14.00.00;384;572
18.11.2004;15.00.00;381;552
18.11.2004;16.00.00;541;535
18.11.2004;17.00.00;484;540
18.11.2004;18.00.00;549;521
18.11.2004;19.00.00;596;500
18.11.2004;20.00.00;620;474
18.11.2004;21.00.00;542;548
18.11.2004;22.00.00;381;640
18.11.2004;23.00.00;270;692
19.11.2004;00.00.00;284;740
19.11.2004;01.00.00;204;817
19.11.2004;02.00.00;93;940
19.11.2004;03.00.00;-200;1013
19.11.2004;04.00.00;51;1009
19.11.2004;05.00.00;45;1097
19.11.2004;06.00.00;68;1126
19.11.2004;07.00.00;198;800
19.11.2004;08.00.00;633;492
19.11.2004;09.00.00;548;458
19.11.2004;10.00.00;588;529
19.11.2004;11.00.00;612;571
19.11.2004;12.00.00;428;617
19.11.2004;13.00.00;463;549
19.11.2004;14.00.00;479;522
19.11.2004;15.00.00;469;574
19.11.2004;16.00.00;583;531
19.11.2004;17.00.00;760;455
19.11.2004;18.00.00;691;449
19.11.2004;19.00.00;832;414
19.11.2004;20.00.00;881;456
19.11.2004;21.00.00;390;896
19.11.2004;22.00.00;207;1210
19.11.2004;23.00.00;204;1193
20.11.2004;00.00.00;243;1240
20.11.2004;01.00.00;264;1236
20.11.2004;02.00.00;215;1218
20.11.2004;03.00.00;-200;1286
20.11.2004;04.00.00;146;1278
20.11.2004;05.00.00;92;1347
20.11.2004;06.00.00;174;1234
20.11.2004;07.00.00;294;928
20.11.2004;08.00.00;412;769
20.11.2004;09.00.00;573;674
20.11.2004;10.00.00;661;668
20.11.2004;11.00.00;555;849
20.11.2004;12.00.00;363;967
20.11.2004;13.00.00;302;902
20.11.2004;14.00.00;340;866
20.11.2004;15.00.00;306;880
20.11.2004;16.00.00;377;879
20.11.2004;17.00.00;625;692
20.11.2004;18.00.00;870;604
20.11.2004;19.00.00;421;785
20.11.2004;20.00.00;294;832
20.11.2004;21.00.00;339;855
20.11.2004;22.00.00;260;858
20.11.2004;23.00.00;256;876
21.11.2004;00.00.00;572;700
21.11.2004;01.00.00;428;808
21.11.2004;02.00.00;195;968
21.11.2004;03.00.00;-200;961
21.11.2004;04.00.00;160;928
21.11.2004;05.00.00;101;1120
21.11.2004;06.00.00;97;1136
21.11.2004;07.00.00;127;1051
21.11.2004;08.00.00;227;983
21.11.2004;09.00.00;253;944
21.11.2004;10.00.00;234;914
21.11.2004;11.00.00;291;871
21.11.2004;12.00.00;402;755
21.11.2004;13.00.00;492;752
21.11.2004;14.00.00;351;841
21.11.2004;15.00.00;160;1018
21.11.2004;16.00.00;292;889
21.11.2004;17.00.00;537;748
21.11.2004;18.00.00;607;717
21.11.2004;19.00.00;308;822
21.11.2004;20.00.00;277;854
21.11.2004;21.00.00;348;806
21.11.2004;22.00.00;267;818
21.11.2004;23.00.00;399;810
22.11.2004;00.00.00;163;917
22.11.2004;01.00.00;297;795
22.11.2004;02.00.00;212;911
22.11.2004;03.00.00;-200;997
22.11.2004;04.00.00;81;1146
22.11.2004;05.00.00;116;1127
22.11.2004;06.00.00;201;987
22.11.2004;07.00.00;333;861
22.11.2004;08.00.00;733;625
22.11.2004;09.00.00;846;448
22.11.2004;10.00.00;801;411
22.11.2004;11.00.00;884;559
22.11.2004;12.00.00;784;571
22.11.2004;13.00.00;896;490
22.11.2004;14.00.00;953;489
22.11.2004;15.00.00;980;518
22.11.2004;16.00.00;1058;500
22.11.2004;17.00.00;1080;459
22.11.2004;18.00.00;1301;365
22.11.2004;19.00.00;1345;361
22.11.2004;20.00.00;1218;381
22.11.2004;21.00.00;884;462
22.11.2004;22.00.00;650;521
22.11.2004;23.00.00;444;570
23.11.2004;00.00.00;370;610
23.11.2004;01.00.00;349;628
23.11.2004;02.00.00;287;679
23.11.2004;03.00.00;-200;782
23.11.2004;04.00.00;226;776
23.11.2004;05.00.00;238;755
23.11.2004;06.00.00;316;713
23.11.2004;07.00.00;508;666
23.11.2004;08.00.00;920;488
23.11.2004;09.00.00;980;448
23.11.2004;10.00.00;1188;422
23.11.2004;11.00.00;1045;478
23.11.2004;12.00.00;999;448
23.11.2004;13.00.00;955;432
23.11.2004;14.00.00;1189;396
23.11.2004;15.00.00;933;435
23.11.2004;16.00.00;898;419
23.11.2004;17.00.00;1201;371
23.11.2004;18.00.00;1369;322
23.11.2004;19.00.00;1389;325
23.11.2004;20.00.00;1358;335
23.11.2004;21.00.00;1189;412
23.11.2004;22.00.00;866;467
23.11.2004;23.00.00;718;482
24.11.2004;00.00.00;715;494
24.11.2004;01.00.00;558;572
24.11.2004;02.00.00;467;654
24.11.2004;03.00.00;-200;697
24.11.2004;04.00.00;295;809
24.11.2004;05.00.00;151;947
24.11.2004;06.00.00;188;907
24.11.2004;07.00.00;380;718
24.11.2004;08.00.00;717;532
24.11.2004;09.00.00;803;496
24.11.2004;10.00.00;726;538
24.11.2004;11.00.00;558;575
24.11.2004;12.00.00;427;711
24.11.2004;13.00.00;317;695
24.11.2004;14.00.00;436;580
24.11.2004;15.00.00;490;556
24.11.2004;16.00.00;602;516
24.11.2004;17.00.00;732;477
24.11.2004;18.00.00;865;427
24.11.2004;19.00.00;936;401
24.11.2004;20.00.00;1074;384
24.11.2004;21.00.00;812;475
24.11.2004;22.00.00;773;506
24.11.2004;23.00.00;761;542
25.11.2004;00.00.00;781;538
25.11.2004;01.00.00;743;547
25.11.2004;02.00.00;533;666
25.11.2004;03.00.00;-200;754
25.11.2004;04.00.00;456;725
25.11.2004;05.00.00;486;710
25.11.2004;06.00.00;498;724
25.11.2004;07.00.00;585;702
25.11.2004;08.00.00;911;537
25.11.2004;09.00.00;845;526
25.11.2004;10.00.00;807;547
25.11.2004;11.00.00;603;682
25.11.2004;12.00.00;391;706
25.11.2004;13.00.00;279;696
25.11.2004;14.00.00;358;670
25.11.2004;15.00.00;403;662
25.11.2004;16.00.00;465;659
25.11.2004;17.00.00;707;558
25.11.2004;18.00.00;660;529
25.11.2004;19.00.00;402;606
25.11.2004;20.00.00;350;614
25.11.2004;21.00.00;355;654
25.11.2004;22.00.00;296;743
25.11.2004;23.00.00;266;747
26.11.2004;00.00.00;373;689
26.11.2004;01.00.00;417;698
26.11.2004;02.00.00;308;712
26.11.2004;03.00.00;-200;798
26.11.2004;04.00.00;209;757
26.11.2004;05.00.00;196;844
26.11.2004;06.00.00;203;864
26.11.2004;07.00.00;393;731
26.11.2004;08.00.00;864;496
26.11.2004;09.00.00;960;456
26.11.2004;10.00.00;1056;458
26.11.2004;11.00.00;856;543
26.11.2004;12.00.00;854;522
26.11.2004;13.00.00;854;488
26.11.2004;14.00.00;949;446
26.11.2004;15.00.00;932;556
26.11.2004;16.00.00;1071;507
26.11.2004;17.00.00;1134;387
26.11.2004;18.00.00;1389;347
26.11.2004;19.00.00;866;444
26.11.2004;20.00.00;947;400
26.11.2004;21.00.00;1155;437
26.11.2004;22.00.00;798;515
26.11.2004;23.00.00;696;560
27.11.2004;00.00.00;654;748
27.11.2004;01.00.00;685;619
27.11.2004;02.00.00;574;641
27.11.2004;03.00.00;-200;756
27.11.2004;04.00.00;319;755
27.11.2004;05.00.00;263;821
27.11.2004;06.00.00;320;820
27.11.2004;07.00.00;439;729
27.11.2004;08.00.00;398;727
27.11.2004;09.00.00;637;583
27.11.2004;10.00.00;699;561
27.11.2004;11.00.00;699;768
27.11.2004;12.00.00;707;853
27.11.2004;13.00.00;743;479
27.11.2004;14.00.00;745;473
27.11.2004;15.00.00;741;479
27.11.2004;16.00.00;765;477
27.11.2004;17.00.00;632;508
27.11.2004;18.00.00;808;459
27.11.2004;19.00.00;703;489
27.11.2004;20.00.00;764;470
27.11.2004;21.00.00;667;573
27.11.2004;22.00.00;355;663
27.11.2004;23.00.00;359;656
28.11.2004;00.00.00;327;665
28.11.2004;01.00.00;289;738
28.11.2004;02.00.00;-200;790
28.11.2004;03.00.00;138;911
28.11.2004;04.00.00;86;1010
28.11.2004;05.00.00;60;1207
28.11.2004;06.00.00;62;1206
28.11.2004;07.00.00;73;1197
28.11.2004;08.00.00;157;1056
28.11.2004;09.00.00;166;1024
28.11.2004;10.00.00;98;1126
28.11.2004;11.00.00;153;877
28.11.2004;12.00.00;307;778
28.11.2004;13.00.00;416;701
28.11.2004;14.00.00;346;729
28.11.2004;15.00.00;252;780
28.11.2004;16.00.00;326;741
28.11.2004;17.00.00;490;720
28.11.2004;18.00.00;452;677
28.11.2004;19.00.00;542;628
28.11.2004;20.00.00;605;573
28.11.2004;21.00.00;577;620
28.11.2004;22.00.00;491;634
28.11.2004;23.00.00;492;639
29.11.2004;00.00.00;412;658
29.11.2004;01.00.00;283;718
29.11.2004;02.00.00;280;715
29.11.2004;03.00.00;-200;837
29.11.2004;04.00.00;156;891
29.11.2004;05.00.00;166;856
29.11.2004;06.00.00;225;821
29.11.2004;07.00.00;325;707
29.11.2004;08.00.00;760;537
29.11.2004;09.00.00;948;486
29.11.2004;10.00.00;1044;531
29.11.2004;11.00.00;1172;473
29.11.2004;12.00.00;1000;564
29.11.2004;13.00.00;366;781
29.11.2004;14.00.00;346;797
29.11.2004;15.00.00;289;775
29.11.2004;16.00.00;316;760
29.11.2004;17.00.00;238;821
29.11.2004;18.00.00;267;758
29.11.2004;19.00.00;182;781
29.11.2004;20.00.00;197;857
29.11.2004;21.00.00;149;1224
29.11.2004;22.00.00;124;1699
29.11.2004;23.00.00;105;1472
30.11.2004;00.00.00;109;1514
30.11.2004;01.00.00;169;1031
30.11.2004;02.00.00;124;1509
30.11.2004;03.00.00;-200;1184
30.11.2004;04.00.00;50;1294
30.11.2004;05.00.00;47;1268
30.11.2004;06.00.00;110;1262
30.11.2004;07.00.00;193;1027
30.11.2004;08.00.00;475;751
30.11.2004;09.00.00;420;648
30.11.2004;10.00.00;439;711
30.11.2004;11.00.00;461;763
30.11.2004;12.00.00;238;897
30.11.2004;13.00.00;232;940
30.11.2004;14.00.00;241;943
30.11.2004;15.00.00;278;984
30.11.2004;16.00.00;496;746
30.11.2004;17.00.00;464;897
30.11.2004;18.00.00;600;755
30.11.2004;19.00.00;692;640
30.11.2004;20.00.00;731;605
30.11.2004;21.00.00;491;905
30.11.2004;22.00.00;284;1067
30.11.2004;23.00.00;245;1226
01.12.2004;00.00.00;273;1198
01.12.2004;01.00.00;157;1900
01.12.2004;02.00.00;117;1955
01.12.2004;03.00.00;-200;2042
01.12.2004;04.00.00;123;2061
01.12.2004;05.00.00;100;2095
01.12.2004;06.00.00;135;2009
01.12.2004;07.00.00;301;1699
01.12.2004;08.00.00;641;1261
01.12.2004;09.00.00;849;1104
01.12.2004;10.00.00;861;1192
01.12.2004;11.00.00;629;1376
01.12.2004;12.00.00;737;1267
01.12.2004;13.00.00;712;1249
01.12.2004;14.00.00;933;1090
01.12.2004;15.00.00;836;1143
01.12.2004;16.00.00;987;1070
01.12.2004;17.00.00;985;1049
01.12.2004;18.00.00;1040;1009
01.12.2004;19.00.00;401;1401
01.12.2004;20.00.00;279;1513
01.12.2004;21.00.00;280;1732
01.12.2004;22.00.00;280;1705
01.12.2004;23.00.00;327;1648
02.12.2004;00.00.00;316;1627
02.12.2004;01.00.00;223;1812
02.12.2004;02.00.00;180;1789
02.12.2004;03.00.00;-200;1930
02.12.2004;04.00.00;131;2047
02.12.2004;05.00.00;101;2095
02.12.2004;06.00.00;189;1667
02.12.2004;07.00.00;336;768
02.12.2004;08.00.00;804;501
02.12.2004;09.00.00;860;444
02.12.2004;10.00.00;745;525
02.12.2004;11.00.00;685;537
02.12.2004;12.00.00;639;569
02.12.2004;13.00.00;668;538
02.12.2004;14.00.00;469;539
02.12.2004;15.00.00;605;500
02.12.2004;16.00.00;641;490
02.12.2004;17.00.00;774;455
02.12.2004;18.00.00;1001;375
02.12.2004;19.00.00;1184;341
02.12.2004;20.00.00;1020;371
02.12.2004;21.00.00;964;401
02.12.2004;22.00.00;741;472
02.12.2004;23.00.00;757;486
03.12.2004;00.00.00;564;587
03.12.2004;01.00.00;434;667
03.12.2004;02.00.00;308;661
03.12.2004;03.00.00;-200;843
03.12.2004;04.00.00;133;883
03.12.2004;05.00.00;103;975
03.12.2004;06.00.00;178;897
03.12.2004;07.00.00;289;739
03.12.2004;08.00.00;736;487
03.12.2004;09.00.00;928;416
03.12.2004;10.00.00;897;455
03.12.2004;11.00.00;596;586
03.12.2004;12.00.00;481;555
03.12.2004;13.00.00;495;544
03.12.2004;14.00.00;460;524
03.12.2004;15.00.00;445;548
03.12.2004;16.00.00;618;466
03.12.2004;17.00.00;858;401
03.12.2004;18.00.00;634;463
03.12.2004;19.00.00;575;476
03.12.2004;20.00.00;738;422
03.12.2004;21.00.00;739;496
03.12.2004;22.00.00;472;606
03.12.2004;23.00.00;542;586
04.12.2004;00.00.00;577;592
04.12.2004;01.00.00;568;621
04.12.2004;02.00.00;451;643
04.12.2004;03.00.00;-200;724
04.12.2004;04.00.00;242;779
04.12.2004;05.00.00;277;751
04.12.2004;06.00.00;291;740
04.12.2004;07.00.00;277;800
04.12.2004;08.00.00;510;595
04.12.2004;09.00.00;451;680
04.12.2004;10.00.00;584;654
04.12.2004;11.00.00;260;796
04.12.2004;12.00.00;492;668
04.12.2004;13.00.00;580;630
04.12.2004;14.00.00;373;709
04.12.2004;15.00.00;497;685
04.12.2004;16.00.00;413;758
04.12.2004;17.00.00;444;728
04.12.2004;18.00.00;533;653
04.12.2004;19.00.00;325;773
04.12.2004;20.00.00;439;679
04.12.2004;21.00.00;506;689
04.12.2004;22.00.00;349;766
04.12.2004;23.00.00;235;830
05.12.2004;00.00.00;378;795
05.12.2004;01.00.00;304;808
05.12.2004;02.00.00;180;969
05.12.2004;03.00.00;-200;1034
05.12.2004;04.00.00;148;1033
05.12.2004;05.00.00;106;1132
05.12.2004;06.00.00;87;1235
05.12.2004;07.00.00;96;1237
05.12.2004;08.00.00;120;1160
05.12.2004;09.00.00;130;1088
05.12.2004;10.00.00;140;1001
05.12.2004;11.00.00;176;901
05.12.2004;12.00.00;209;826
05.12.2004;13.00.00;309;774
05.12.2004;14.00.00;226;828
05.12.2004;15.00.00;246;745
05.12.2004;16.00.00;208;934
05.12.2004;17.00.00;154;1022
05.12.2004;18.00.00;275;744
05.12.2004;19.00.00;281;880
05.12.2004;20.00.00;237;905
05.12.2004;21.00.00;225;909
05.12.2004;22.00.00;143;1025
05.12.2004;23.00.00;146;1012
06.12.2004;00.00.00;115;1094
06.12.2004;01.00.00;125;1034
06.12.2004;02.00.00;150;1022
06.12.2004;03.00.00;-200;983
06.12.2004;04.00.00;78;1140
06.12.2004;05.00.00;108;1034
06.12.2004;06.00.00;181;926
06.12.2004;07.00.00;302;819
06.12.2004;08.00.00;587;589
06.12.2004;09.00.00;712;471
06.12.2004;10.00.00;698;566
06.12.2004;11.00.00;576;641
06.12.2004;12.00.00;438;655
06.12.2004;13.00.00;562;538
06.12.2004;14.00.00;467;573
