Date;Time;T;RH;AH
19.10.2004;00.00.00;16,2;69,1;1,259
19.10.2004;01.00.00;14,9;74,7;1,2564
19.10.2004;02.00.00;14,1;76,7;1,2273
19.10.2004;03.00.00;14;76,6;1,2202
19.10.2004;04.00.00;14,9;73,8;1,24
19.10.2004;05.00.00;15,2;73,1;1,257
19.10.2004;06.00.00;15,2;73,4;1,2626
19.10.2004;07.00.00;15,2;74,7;1,2824
19.10.2004;08.00.00;15,8;71,7;1,278
19.10.2004;09.00.00;16,6;68,4;1,2829
19.10.2004;10.00.00;17,6;64,9;1,2925
19.10.2004;11.00.00;18,3;63,8;1,331
19.10.2004;12.00.00;19,4;61,1;1,3652
19.10.2004;13.00.00;20,9;58,1;1,4193
19.10.2004;14.00.00;22;54;1,4114
19.10.2004;15.00.00;22,8;53;1,4482
19.10.2004;16.00.00;21,7;57,6;1,4756
19.10.2004;17.00.00;21,3;60,8;1,5205
19.10.2004;18.00.00;21,2;61,7;1,5309
19.10.2004;19.00.00;21,2;62,2;1,5473
19.10.2004;20.00.00;20,8;65,1;1,5782
19.10.2004;21.00.00;19,9;69;1,5877
19.10.2004;22.00.00;18,8;73,7;1,5785
19.10.2004;23.00.00;19,2;71,3;1,5723
20.10.2004;00.00.00;19;71,6;1,5549
20.10.2004;01.00.00;19,5;69,7;1,5596
20.10.2004;02.00.00;19,4;70,1;1,5626
20.10.2004;03.00.00;18,4;74,5;1,5634
20.10.2004;04.00.00;18,7;73,4;1,5701
20.10.2004;05.00.00;18,4;74,6;1,5631
20.10.2004;06.00.00;18,5;74,4;1,5661
20.10.2004;07.00.00;18,8;73;1,5737
20.10.2004;08.00.00;19,9;69,9;1,6036
20.10.2004;09.00.00;21,3;66,1;1,6556
20.10.2004;10.00.00;23;61,8;1,7135
20.10.2004;11.00.00;22,4;64,6;1,7271
20.10.2004;12.00.00;23,8;59,9;1,7376
20.10.2004;13.00.00;24,7;56,9;1,7472
20.10.2004;14.00.00;25,4;55,1;1,761
20.10.2004;15.00.00;25,7;54,5;1,7684
20.10.2004;16.00.00;24,8;57,7;1,7765
20.10.2004;17.00.00;24,6;58,9;1,8005
20.10.2004;18.00.00;23,9;61,8;1,8088
20.10.2004;19.00.00;23;65,9;1,8319
20.10.2004;20.00.00;22,4;67,7;1,8161
20.10.2004;21.00.00;22;69,2;1,8061
20.10.2004;22.00.00;21,8;69,6;1,79
20.10.2004;23.00.00;21,9;68,3;1,7699
21.10.2004;00.00.00;21,7;69,7;1,7872
21.10.2004;01.00.00;21,3;70,3;1,7574
21.10.2004;02.00.00;20,8;71,7;1,7415
21.10.2004;03.00.00;21,4;69;1,7421
21.10.2004;04.00.00;21,4;69,3;1,7515
21.10.2004;05.00.00;21,3;69,5;1,7447
21.10.2004;06.00.00;21,5;67,5;1,708
21.10.2004;07.00.00;21,9;64,8;1,683
21.10.2004;08.00.00;22,6;61,4;1,6645
21.10.2004;09.00.00;22,6;61,5;1,6636
21.10.2004;10.00.00;25,5;52,3;1,6796
21.10.2004;11.00.00;27;47,6;1,67
21.10.2004;12.00.00;25,2;53,3;1,6834
21.10.2004;13.00.00;26,6;49,3;1,6872
21.10.2004;14.00.00;27,2;48,5;1,7172
21.10.2004;15.00.00;26,9;50;1,7507
21.10.2004;16.00.00;26,5;52,2;1,7769
21.10.2004;17.00.00;27;51;1,7936
21.10.2004;18.00.00;25,9;55,8;1,8347
21.10.2004;19.00.00;25,1;59,4;1,8632
21.10.2004;20.00.00;24,7;58,7;1,8001
21.10.2004;21.00.00;23,6;62,2;1,7863
21.10.2004;22.00.00;22,4;67,1;1,794
21.10.2004;23.00.00;21,6;69,2;1,763
22.10.2004;00.00.00;21,3;68,5;1,7164
22.10.2004;01.00.00;21,2;68,6;1,7046
22.10.2004;02.00.00;20,3;70,6;1,6659
22.10.2004;03.00.00;20,8;67,3;1,6353
22.10.2004;04.00.00;19,6;71,3;1,612
22.10.2004;05.00.00;18,7;74,4;1,5861
22.10.2004;06.00.00;19,8;69,2;1,5808
22.10.2004;07.00.00;19,8;69,4;1,5859
22.10.2004;08.00.00;20,4;66,7;1,5781
22.10.2004;09.00.00;22,3;60,6;1,6069
22.10.2004;10.00.00;22,6;59,9;1,6246
22.10.2004;11.00.00;24,5;54,5;1,6514
22.10.2004;12.00.00;24,4;55,4;1,6712
22.10.2004;13.00.00;26;51,9;1,7148
22.10.2004;14.00.00;26,8;49,1;1,7101
22.10.2004;15.00.00;26,4;49,8;1,6928
22.10.2004;16.00.00;26,9;48,6;1,7017
22.10.2004;17.00.00;26,2;48,9;1,634
22.10.2004;18.00.00;24,3;54,3;1,6276
22.10.2004;19.00.00;23,3;58,1;1,6457
22.10.2004;20.00.00;22,3;62,5;1,6616
22.10.2004;21.00.00;21,3;66,1;1,6556
22.10.2004;22.00.00;21,2;65,7;1,6319
22.10.2004;23.00.00;20,3;68,1;1,6009
23.10.2004;00.00.00;20,4;66,7;1,583
23.10.2004;01.00.00;19,9;67,5;1,5544
23.10.2004;02.00.00;19,1;70;1,5331
23.10.2004;03.00.00;19,3;68,1;1,5139
23.10.2004;04.00.00;19,6;66,9;1,5125
23.10.2004;05.00.00;18,1;72,1;1,4834
23.10.2004;06.00.00;18,1;72,3;1,4927
23.10.2004;07.00.00;17,6;74,8;1,491
23.10.2004;08.00.00;18,2;72,8;1,5048
23.10.2004;09.00.00;20,2;65,8;1,5374
23.10.2004;10.00.00;21,6;61,4;1,5696
23.10.2004;11.00.00;23,3;57,5;1,6169
23.10.2004;12.00.00;25;52,4;1,6356
23.10.2004;13.00.00;25,4;50,8;1,6275
23.10.2004;14.00.00;26,1;47,1;1,5724
23.10.2004;15.00.00;27;44,2;1,549
23.10.2004;16.00.00;27,2;43;1,5246
23.10.2004;17.00.00;25,6;48,3;1,5641
23.10.2004;18.00.00;23,3;57,9;1,6376
23.10.2004;19.00.00;22,2;63,6;1,6763
23.10.2004;20.00.00;21,6;67,7;1,7228
23.10.2004;21.00.00;21;69,3;1,7058
23.10.2004;22.00.00;20,3;70,5;1,6599
23.10.2004;23.00.00;20;69,5;1,6109
24.10.2004;00.00.00;19,7;70,1;1,5891
24.10.2004;01.00.00;19,5;70,7;1,5851
24.10.2004;02.00.00;19,4;71,4;1,5959
24.10.2004;03.00.00;19,3;71,1;1,5746
24.10.2004;04.00.00;18,7;73,8;1,5704
24.10.2004;05.00.00;18;75,4;1,5441
24.10.2004;06.00.00;17,3;78,4;1,532
24.10.2004;07.00.00;17,5;76,6;1,5174
24.10.2004;08.00.00;20;66,7;1,5401
24.10.2004;09.00.00;19,1;70;1,5366
24.10.2004;10.00.00;21,4;61,7;1,5547
24.10.2004;11.00.00;24,6;50,4;1,5363
24.10.2004;12.00.00;25;49,1;1,5295
24.10.2004;13.00.00;25,3;46,7;1,4874
24.10.2004;14.00.00;24,8;47,9;1,4819
24.10.2004;15.00.00;25,3;48;1,5249
24.10.2004;16.00.00;26,5;44,9;1,5278
24.10.2004;17.00.00;25;50,1;1,563
24.10.2004;18.00.00;22,9;57,6;1,5885
24.10.2004;19.00.00;21,7;62,9;1,6117
24.10.2004;20.00.00;21,8;63;1,619
24.10.2004;21.00.00;21,2;63,4;1,5748
24.10.2004;22.00.00;20,2;65,8;1,535
24.10.2004;23.00.00;18,4;71,5;1,5038
25.10.2004;00.00.00;17,9;72,4;1,4758
25.10.2004;01.00.00;16,9;75,4;1,4393
25.10.2004;02.00.00;16,5;75,5;1,4056
25.10.2004;03.00.00;15,4;79;1,3735
25.10.2004;04.00.00;15,5;78,6;1,37
25.10.2004;05.00.00;16,2;76,9;1,4029
25.10.2004;06.00.00;15,8;79,6;1,417
25.10.2004;07.00.00;16;76,3;1,3772
25.10.2004;08.00.00;16,3;74,3;1,3644
25.10.2004;09.00.00;18,7;66,3;1,414
25.10.2004;10.00.00;20,5;60,2;1,4346
25.10.2004;11.00.00;19,3;66,2;1,4706
25.10.2004;12.00.00;20;63,9;1,4805
25.10.2004;13.00.00;21,4;59,4;1,4928
25.10.2004;14.00.00;21,5;60,9;1,5398
25.10.2004;15.00.00;21,6;60,9;1,5551
25.10.2004;16.00.00;21,6;62;1,5784
25.10.2004;17.00.00;21,7;61,9;1,592
25.10.2004;18.00.00;21;64,9;1,5987
25.10.2004;19.00.00;20;68,6;1,5882
25.10.2004;20.00.00;19,3;71,4;1,5805
25.10.2004;21.00.00;18,5;73,4;1,5461
25.10.2004;22.00.00;17,7;75,6;1,5226
25.10.2004;23.00.00;18,5;70,4;1,487
26.10.2004;00.00.00;17;76,1;1,4582
26.10.2004;01.00.00;16,8;74,9;1,4258
26.10.2004;02.00.00;15,5;78,5;1,3782
26.10.2004;03.00.00;15,3;79;1,3605
26.10.2004;04.00.00;15;77,9;1,3197
26.10.2004;05.00.00;14,8;79,4;1,3312
26.10.2004;06.00.00;15,7;77;1,3591
26.10.2004;07.00.00;16,2;75,9;1,3872
26.10.2004;08.00.00;16,3;75,9;1,3991
26.10.2004;09.00.00;17,7;70,6;1,4202
26.10.2004;10.00.00;18,3;67,6;1,4103
26.10.2004;11.00.00;20,1;62;1,4409
26.10.2004;12.00.00;22,6;54,5;1,4737
26.10.2004;13.00.00;24,6;47,1;1,4378
26.10.2004;14.00.00;24,9;48,3;1,4942
26.10.2004;15.00.00;24,9;50;1,5522
26.10.2004;16.00.00;24;55;1,6211
26.10.2004;17.00.00;23,2;58,7;1,651
26.10.2004;18.00.00;22,5;61,5;1,6579
26.10.2004;19.00.00;22,2;61;1,6071
26.10.2004;20.00.00;22,6;58,3;1,5829
26.10.2004;21.00.00;21;57,4;1,4098
26.10.2004;22.00.00;19,8;63,7;1,4524
26.10.2004;23.00.00;17,7;78,8;1,5855
27.10.2004;00.00.00;17,6;80,5;1,6062
27.10.2004;01.00.00;17,4;81,3;1,6066
27.10.2004;02.00.00;17,4;81;1,6012
27.10.2004;03.00.00;17,2;81,8;1,5856
27.10.2004;04.00.00;17;81;1,5521
27.10.2004;05.00.00;16,8;81,3;1,5447
27.10.2004;06.00.00;17,6;78,8;1,5723
27.10.2004;07.00.00;18;75,7;1,5527
27.10.2004;08.00.00;18;74,8;1,5281
27.10.2004;09.00.00;18,2;74;1,5343
27.10.2004;10.00.00;19,7;65,4;1,4854
27.10.2004;11.00.00;21;57,9;1,4267
27.10.2004;12.00.00;20,7;58,6;1,4142
27.10.2004;13.00.00;19,5;67,1;1,506
27.10.2004;14.00.00;18,5;76,2;1,6045
27.10.2004;15.00.00;19,6;69,7;1,5675
27.10.2004;16.00.00;19,9;65,3;1,5066
27.10.2004;17.00.00;20;63,3;1,4622
27.10.2004;18.00.00;19,2;66,4;1,4592
27.10.2004;19.00.00;19,3;67,5;1,4977
27.10.2004;20.00.00;18,2;71,4;1,4776
27.10.2004;21.00.00;17,8;71,2;1,4396
27.10.2004;22.00.00;17,6;69,9;1,3969
27.10.2004;23.00.00;16;75,9;1,3721
28.10.2004;00.00.00;16,9;72;1,3749
28.10.2004;01.00.00;15,7;76,3;1,3519
28.10.2004;02.00.00;14,8;78,7;1,3169
28.10.2004;03.00.00;14,8;79,7;1,3286
28.10.2004;04.00.00;14,6;79,9;1,3156
28.10.2004;05.00.00;15,2;78;1,3382
28.10.2004;06.00.00;15,5;77,2;1,3502
28.10.2004;07.00.00;15,7;76,4;1,3558
28.10.2004;08.00.00;16;76,4;1,3751
28.10.2004;09.00.00;16,7;73,8;1,3886
28.10.2004;10.00.00;18,6;66,3;1,4047
28.10.2004;11.00.00;20,4;58,1;1,3762
28.10.2004;12.00.00;20,6;57,3;1,3792
28.10.2004;13.00.00;21,6;53,6;1,3669
28.10.2004;14.00.00;21,4;55,6;1,4015
28.10.2004;15.00.00;20,7;63;1,5204
28.10.2004;16.00.00;21,3;61,9;1,5463
28.10.2004;17.00.00;20,8;64;1,5522
28.10.2004;18.00.00;20,3;66,7;1,5656
28.10.2004;19.00.00;19,7;64,5;1,4594
28.10.2004;20.00.00;19,4;64;1,4282
28.10.2004;21.00.00;20,1;60,8;1,4152
28.10.2004;22.00.00;20,4;60,4;1,4263
28.10.2004;23.00.00;20,1;62,6;1,4543
29.10.2004;00.00.00;19,9;64,9;1,4905
29.10.2004;01.00.00;18,2;74,7;1,5441
29.10.2004;02.00.00;18,4;73,8;1,5463
29.10.2004;03.00.00;18,7;73,5;1,5664
29.10.2004;04.00.00;18,2;76,6;1,5907
29.10.2004;05.00.00;18,5;76,4;1,6112
29.10.2004;06.00.00;19,3;71,6;1,5844
29.10.2004;07.00.00;20,2;66,9;1,5643
29.10.2004;08.00.00;20,8;64,7;1,5692
29.10.2004;09.00.00;21,9;61,8;1,6021
29.10.2004;10.00.00;23,5;57,7;1,6515
29.10.2004;11.00.00;19,8;81;1,8538
29.10.2004;12.00.00;20,2;86,5;2,0224
29.10.2004;13.00.00;20,2;82,2;1,9184
29.10.2004;14.00.00;19,7;82,2;1,8669
29.10.2004;15.00.00;20,2;79,1;1,85
29.10.2004;16.00.00;20,1;75,4;1,751
29.10.2004;17.00.00;20,2;72,3;1,6893
29.10.2004;18.00.00;20;73,3;1,693
29.10.2004;19.00.00;18,3;74,9;1,5583
29.10.2004;20.00.00;18,9;70,4;1,5259
29.10.2004;21.00.00;17,3;76,3;1,4919
29.10.2004;22.00.00;17,1;77,9;1,5081
29.10.2004;23.00.00;17,3;79,3;1,5569
30.10.2004;00.00.00;17,3;79,9;1,5643
30.10.2004;01.00.00;16,9;80,6;1,5372
30.10.2004;02.00.00;16,9;81,4;1,551
30.10.2004;03.00.00;16,8;81,5;1,5418
30.10.2004;04.00.00;16,9;79,8;1,5238
30.10.2004;05.00.00;16,7;79,7;1,503
30.10.2004;06.00.00;16,8;79;1,4978
30.10.2004;07.00.00;16,8;79,8;1,5115
30.10.2004;08.00.00;16,9;79,9;1,5253
30.10.2004;09.00.00;17,4;79,3;1,5593
30.10.2004;10.00.00;18;76,6;1,5706
30.10.2004;11.00.00;21,2;64,4;1,6015
30.10.2004;12.00.00;22,4;60,8;1,6261
30.10.2004;13.00.00;22,6;61,1;1,6596
30.10.2004;14.00.00;23,6;57,3;1,645
30.10.2004;15.00.00;23,5;58,3;1,664
30.10.2004;16.00.00;22,9;61,6;1,7014
30.10.2004;17.00.00;22,3;64,3;1,7055
30.10.2004;18.00.00;21,6;68;1,7305
30.10.2004;19.00.00;21,2;67,4;1,6755
30.10.2004;20.00.00;20,8;65,8;1,6001
30.10.2004;21.00.00;20,4;64,8;1,5379
30.10.2004;22.00.00;20,1;66,7;1,5548
30.10.2004;23.00.00;19,5;70;1,5711
31.10.2004;00.00.00;19,3;70,4;1,5578
31.10.2004;01.00.00;19,7;68,6;1,5563
31.10.2004;02.00.00;19,7;68,2;1,5484
31.10.2004;03.00.00;19,9;68,4;1,5673
31.10.2004;04.00.00;18,4;74,2;1,5581
31.10.2004;05.00.00;18,9;71,3;1,5449
31.10.2004;06.00.00;18,1;79;1,6224
31.10.2004;07.00.00;20,4;71,2;1,6834
31.10.2004;08.00.00;20,6;70,7;1,6996
31.10.2004;09.00.00;19,3;74,1;1,6391
31.10.2004;10.00.00;22,2;64,4;1,7005
31.10.2004;11.00.00;23;64,6;1,7851
31.10.2004;12.00.00;24,3;57,4;1,7233
31.10.2004;13.00.00;22;67;1,7441
31.10.2004;14.00.00;22,9;65,7;1,8148
31.10.2004;15.00.00;23,2;63,9;1,7957
31.10.2004;16.00.00;23;62,3;1,7248
31.10.2004;17.00.00;22,4;63,2;1,6878
31.10.2004;18.00.00;21,7;66,6;1,7077
31.10.2004;19.00.00;21,2;70,3;1,7476
31.10.2004;20.00.00;20,8;70,9;1,7203
31.10.2004;21.00.00;20;73,2;1,6965
31.10.2004;22.00.00;19,7;73,7;1,6708
31.10.2004;23.00.00;19,9;72,6;1,6681
01.11.2004;00.00.00;20,1;71,3;1,6564
01.11.2004;01.00.00;20,1;71,1;1,6498
01.11.2004;02.00.00;19,6;73,2;1,6543
01.11.2004;03.00.00;19,1;75,8;1,6568
01.11.2004;04.00.00;18,4;77,9;1,6389
01.11.2004;05.00.00;18,4;78,1;1,637
01.11.2004;06.00.00;19,2;74,7;1,6398
01.11.2004;07.00.00;19,4;75,1;1,6766
01.11.2004;08.00.00;19,1;75,6;1,6519
01.11.2004;09.00.00;20,3;71,1;1,6803
01.11.2004;10.00.00;23,1;61,3;1,7131
01.11.2004;11.00.00;25,1;56;1,7565
01.11.2004;12.00.00;25,8;56,1;1,841
01.11.2004;13.00.00;23,7;68,2;1,9739
01.11.2004;14.00.00;23,1;70,8;1,98
01.11.2004;15.00.00;23,9;66,3;1,9361
01.11.2004;16.00.00;23,8;65;1,8897
01.11.2004;17.00.00;23,2;65,6;1,8435
01.11.2004;18.00.00;21,8;72,7;1,8789
01.11.2004;19.00.00;21,7;67,3;1,7256
01.11.2004;20.00.00;21,3;66,3;1,6594
01.11.2004;21.00.00;20,4;71,6;1,7004
01.11.2004;22.00.00;19,6;75,3;1,6981
01.11.2004;23.00.00;19,3;75,8;1,6762
02.11.2004;00.00.00;18,4;76,3;1,6017
02.11.2004;01.00.00;18,2;76,4;1,5787
02.11.2004;02.00.00;17,9;74,8;1,5219
02.11.2004;03.00.00;17,5;74,5;1,4781
02.11.2004;04.00.00;17,2;74;1,4388
02.11.2004;05.00.00;17,6;73,2;1,4555
02.11.2004;06.00.00;17,9;69,3;1,4099
02.11.2004;07.00.00;16,1;76,3;1,3902
02.11.2004;08.00.00;17,1;72,8;1,4054
02.11.2004;09.00.00;20,8;57,9;1,407
02.11.2004;10.00.00;20,6;60,2;1,4428
02.11.2004;11.00.00;22,1;56,6;1,4851
02.11.2004;12.00.00;24;50;1,4679
02.11.2004;13.00.00;25,7;45,6;1,487
02.11.2004;14.00.00;25,5;49,7;1,5985
02.11.2004;15.00.00;25,2;50,6;1,5989
02.11.2004;16.00.00;25,4;50,7;1,6187
02.11.2004;17.00.00;24,4;56;1,6885
02.11.2004;18.00.00;23;62,1;1,7283
02.11.2004;19.00.00;21,8;65,3;1,6889
02.11.2004;20.00.00;20,9;67,5;1,6539
02.11.2004;21.00.00;20,2;68,6;1,6034
02.11.2004;22.00.00;19,3;70,8;1,5728
02.11.2004;23.00.00;19,2;68,8;1,5097
03.11.2004;00.00.00;20,4;61,1;1,4495
03.11.2004;01.00.00;18;71,5;1,4615
03.11.2004;02.00.00;17,5;73,2;1,4515
03.11.2004;03.00.00;17,2;71,7;1,394
03.11.2004;04.00.00;16,4;74,4;1,3779
03.11.2004;05.00.00;16,8;71,9;1,3628
03.11.2004;06.00.00;16,9;70,5;1,3504
03.11.2004;07.00.00;17;70,1;1,3512
03.11.2004;08.00.00;18,8;62,5;1,3401
03.11.2004;09.00.00;20,3;58,4;1,3745
03.11.2004;10.00.00;23,7;49,1;1,423
03.11.2004;11.00.00;26,6;42,8;1,4713
03.11.2004;12.00.00;26,2;43,5;1,4591
03.11.2004;13.00.00;26,3;43,6;1,4663
03.11.2004;14.00.00;26,6;42,5;1,4568
03.11.2004;15.00.00;26,3;43,7;1,4718
03.11.2004;16.00.00;25,6;46,2;1,4903
03.11.2004;17.00.00;25,1;47,6;1,4983
03.11.2004;18.00.00;23,8;51,4;1,4956
03.11.2004;19.00.00;23,3;53,1;1,496
03.11.2004;20.00.00;22,4;55,2;1,4735
03.11.2004;21.00.00;21,7;57,7;1,4766
03.11.2004;22.00.00;20,5;63;1,5043
03.11.2004;23.00.00;19,5;67,6;1,5156
04.11.2004;00.00.00;18,7;69;1,4727
04.11.2004;01.00.00;19,3;65,5;1,45
04.11.2004;02.00.00;17,6;70,8;1,4105
04.11.2004;03.00.00;16,8;72,9;1,3851
04.11.2004;04.00.00;17,8;68,1;1,3722
04.11.2004;05.00.00;16,1;73,5;1,3329
04.11.2004;06.00.00;15,8;73,5;1,3151
04.11.2004;07.00.00;17;68;1,3102
04.11.2004;08.00.00;16;72,2;1,3077
04.11.2004;09.00.00;17,8;65,4;1,3213
04.11.2004;10.00.00;20,6;56;1,3467
04.11.2004;11.00.00;23,6;48;1,3757
04.11.2004;12.00.00;23,7;49,8;1,4433
04.11.2004;13.00.00;24,7;47,4;1,4527
04.11.2004;14.00.00;25,9;42,8;1,4122
04.11.2004;15.00.00;26,8;43,3;1,4977
04.11.2004;16.00.00;26,6;45,5;1,5555
04.11.2004;17.00.00;24,8;53,9;1,6683
04.11.2004;18.00.00;23,1;61,1;1,7082
04.11.2004;19.00.00;22,2;63,7;1,6865
04.11.2004;20.00.00;21,1;66,1;1,6313
04.11.2004;21.00.00;20;69;1,5956
04.11.2004;22.00.00;19,1;72;1,5732
04.11.2004;23.00.00;18,8;70,6;1,5209
05.11.2004;00.00.00;18,5;69,5;1,4657
05.11.2004;01.00.00;18,4;68,5;1,439
05.11.2004;02.00.00;16,8;73,3;1,3915
05.11.2004;03.00.00;17,9;66,8;1,3596
05.11.2004;04.00.00;16,5;71;1,3239
05.11.2004;05.00.00;16,9;67,9;1,295
05.11.2004;06.00.00;16,1;69,3;1,2591
05.11.2004;07.00.00;16,1;69,6;1,2593
05.11.2004;08.00.00;16,2;70,1;1,2837
05.11.2004;09.00.00;16,5;69,3;1,2897
05.11.2004;10.00.00;19,6;58,3;1,3141
05.11.2004;11.00.00;20,7;55,5;1,3414
05.11.2004;12.00.00;20,8;56,3;1,3664
05.11.2004;13.00.00;21,7;53,1;1,3649
05.11.2004;14.00.00;23;49;1,362
05.11.2004;15.00.00;24,2;44;1,3078
05.11.2004;16.00.00;24,7;43,6;1,3396
05.11.2004;17.00.00;23;54,2;1,5066
05.11.2004;18.00.00;21,4;60,9;1,5322
05.11.2004;19.00.00;20,3;61,4;1,4417
05.11.2004;20.00.00;20;63,2;1,4581
05.11.2004;21.00.00;19,1;64,4;1,405
05.11.2004;22.00.00;18,1;67,5;1,3855
05.11.2004;23.00.00;17,8;66,9;1,3464
06.11.2004;00.00.00;17,6;66,5;1,3249
06.11.2004;01.00.00;16,1;71,2;1,2948
06.11.2004;02.00.00;15,5;73,3;1,2845
06.11.2004;03.00.00;15,4;72,8;1,2633
06.11.2004;04.00.00;15,6;70,8;1,2461
06.11.2004;05.00.00;17;64,5;1,2374
06.11.2004;06.00.00;14,9;72,3;1,2186
06.11.2004;07.00.00;14;76,6;1,2183
06.11.2004;08.00.00;14,6;74,2;1,2256
06.11.2004;09.00.00;15,9;69,8;1,253
06.11.2004;10.00.00;18,4;61,3;1,2854
06.11.2004;11.00.00;20;56,7;1,3078
06.11.2004;12.00.00;20,4;57;1,3507
06.11.2004;13.00.00;20,7;59,3;1,4283
06.11.2004;14.00.00;21,7;54,8;1,4024
06.11.2004;15.00.00;22;54,2;1,4096
06.11.2004;16.00.00;21,4;57,1;1,4356
06.11.2004;17.00.00;20,8;58,7;1,4259
06.11.2004;18.00.00;20,1;59,6;1,3852
06.11.2004;19.00.00;20;58,4;1,3473
06.11.2004;20.00.00;19,5;58,9;1,3195
06.11.2004;21.00.00;19,5;57,4;1,2874
06.11.2004;22.00.00;19,1;59,2;1,295
06.11.2004;23.00.00;18,8;59,1;1,2702
07.11.2004;00.00.00;18;60,4;1,2331
07.11.2004;01.00.00;17,5;60,7;1,2009
07.11.2004;02.00.00;17,5;59,4;1,1768
07.11.2004;03.00.00;17,1;59,2;1,1477
07.11.2004;04.00.00;17;52,3;1,0009
07.11.2004;05.00.00;16,1;49,8;0,9021
07.11.2004;06.00.00;15,5;51,5;0,9026
07.11.2004;07.00.00;15,1;52;0,8878
07.11.2004;08.00.00;14,9;46,8;0,7885
07.11.2004;09.00.00;15,5;42,4;0,74
07.11.2004;10.00.00;16,6;38,2;0,7186
07.11.2004;11.00.00;18;34,7;0,7089
07.11.2004;12.00.00;18;35,1;0,7176
07.11.2004;13.00.00;17,6;33,8;0,6726
07.11.2004;14.00.00;17,5;33,7;0,6691
07.11.2004;15.00.00;17,2;33,9;0,6591
07.11.2004;16.00.00;16,8;32,1;0,6073
07.11.2004;17.00.00;16;34,1;0,6155
07.11.2004;18.00.00;14,8;37,5;0,6259
07.11.2004;19.00.00;14,4;39,2;0,6407
07.11.2004;20.00.00;14,1;43;0,6883
07.11.2004;21.00.00;13,4;48,4;0,7397
07.11.2004;22.00.00;12,7;51,2;0,7505
07.11.2004;23.00.00;9,9;71,4;0,8736
08.11.2004;00.00.00;10,2;71,6;0,8893
08.11.2004;01.00.00;10,6;61,3;0,7856
08.11.2004;02.00.00;11,1;55,6;0,7344
08.11.2004;03.00.00;11,5;50,4;0,6815
08.11.2004;04.00.00;11,3;49,5;0,6615
08.11.2004;05.00.00;10,8;50,9;0,657
08.11.2004;06.00.00;10,9;50,1;0,6519
08.11.2004;07.00.00;10,8;49,7;0,6429
08.11.2004;08.00.00;10,7;50,4;0,6467
08.11.2004;09.00.00;10,9;50;0,6531
08.11.2004;10.00.00;12,1;46,5;0,653
08.11.2004;11.00.00;12,4;44,1;0,6324
08.11.2004;12.00.00;13;40,1;0,5989
08.11.2004;13.00.00;13,4;36,3;0,5556
08.11.2004;14.00.00;13,1;38,5;0,5776
08.11.2004;15.00.00;11,5;46,4;0,6302
08.11.2004;16.00.00;13,1;40,4;0,606
08.11.2004;17.00.00;13;39,3;0,5877
08.11.2004;18.00.00;11,3;50,9;0,679
08.11.2004;19.00.00;10,6;53,4;0,6818
08.11.2004;20.00.00;9,5;57,9;0,6877
08.11.2004;21.00.00;8,6;60,5;0,6788
08.11.2004;22.00.00;8,5;59,7;0,6649
08.11.2004;23.00.00;7,9;61,4;0,6582
09.11.2004;00.00.00;7,1;63,6;0,6442
09.11.2004;01.00.00;7,2;62,2;0,6362
09.11.2004;02.00.00;5,6;67,9;0,6247
09.11.2004;03.00.00;5,1;68,7;0,6077
09.11.2004;04.00.00;4,4;71,4;0,6024
09.11.2004;05.00.00;4,1;73,1;0,6074
09.11.2004;06.00.00;3,2;76,8;0,5963
09.11.2004;07.00.00;3,7;76,2;0,6137
09.11.2004;08.00.00;4,9;70,7;0,6193
09.11.2004;09.00.00;7,1;62;0,6265
09.11.2004;10.00.00;8,1;59,1;0,6397
09.11.2004;11.00.00;11,1;48,8;0,643
09.11.2004;12.00.00;11,3;46,5;0,6194
09.11.2004;13.00.00;12,5;42,3;0,6104
09.11.2004;14.00.00;12,5;42,8;0,6177
09.11.2004;15.00.00;12,6;42,4;0,6159
09.11.2004;16.00.00;13,8;40,7;0,6405
09.11.2004;17.00.00;11;58,8;0,7705
09.11.2004;18.00.00;8,3;76,5;0,8426
09.11.2004;19.00.00;8,6;75,5;0,8469
09.11.2004;20.00.00;8,8;76,6;0,8678
09.11.2004;21.00.00;8;81;0,8714
09.11.2004;22.00.00;7,3;85,7;0,8818
09.11.2004;23.00.00;6,5;85,6;0,8353
10.11.2004;00.00.00;6,5;83,5;0,8116
10.11.2004;01.00.00;6,9;82,3;0,8244
10.11.2004;02.00.00;7,3;78,1;0,8041
10.11.2004;03.00.00;7,9;68;0,7265
10.11.2004;04.00.00;8;64,5;0,695
10.11.2004;05.00.00;8,1;68,6;0,7409
10.11.2004;06.00.00;6,3;84,8;0,8148
10.11.2004;07.00.00;6,7;79,8;0,7872
10.11.2004;08.00.00;7,1;77,9;0,7914
10.11.2004;09.00.00;7,9;73,5;0,7883
10.11.2004;10.00.00;6,9;86;0,8632
10.11.2004;11.00.00;6,8;87,1;0,8652
10.11.2004;12.00.00;8;81,6;0,8755
10.11.2004;13.00.00;9,5;70;0,8296
10.11.2004;14.00.00;10,5;62,2;0,7923
10.11.2004;15.00.00;11,4;59,1;0,7963
10.11.2004;16.00.00;11,1;58,6;0,7737
10.11.2004;17.00.00;10,8;57,6;0,7473
10.11.2004;18.00.00;10,6;56,9;0,7281
10.11.2004;19.00.00;10,6;59,3;0,7588
10.11.2004;20.00.00;10;71,5;0,8768
