Date;Time;PT08.S2(NMHC)
23.10.2004;01.00.00;813
23.10.2004;02.00.00;814
23.10.2004;03.00.00;746
23.10.2004;04.00.00;712
23.10.2004;05.00.00;742
23.10.2004;06.00.00;882
23.10.2004;07.00.00;1104
23.10.2004;08.00.00;1179
23.10.2004;09.00.00;1265
23.10.2004;10.00.00;1171
23.10.2004;11.00.00;1187
23.10.2004;12.00.00;1279
23.10.2004;13.00.00;1206
23.10.2004;14.00.00;1067
23.10.2004;15.00.00;1173
23.10.2004;16.00.00;1181
23.10.2004;17.00.00;1189
23.10.2004;18.00.00;1324
23.10.2004;19.00.00;1381
23.10.2004;20.00.00;1231
23.10.2004;21.00.00;1055
23.10.2004;22.00.00;1136
23.10.2004;23.00.00;1088
24.10.2004;00.00.00;1165
24.10.2004;01.00.00;1042
24.10.2004;02.00.00;1012
24.10.2004;03.00.00;916
24.10.2004;04.00.00;855
24.10.2004;05.00.00;925
24.10.2004;06.00.00;880
24.10.2004;07.00.00;902
24.10.2004;08.00.00;755
24.10.2004;09.00.00;891
24.10.2004;10.00.00;966
24.10.2004;11.00.00;918
24.10.2004;12.00.00;882
24.10.2004;13.00.00;807
24.10.2004;14.00.00;875
24.10.2004;15.00.00;983
24.10.2004;16.00.00;965
24.10.2004;17.00.00;1043
24.10.2004;18.00.00;1305
24.10.2004;19.00.00;1410
24.10.2004;20.00.00;1168
24.10.2004;21.00.00;869
24.10.2004;22.00.00;860
24.10.2004;23.00.00;938
25.10.2004;00.00.00;936
25.10.2004;01.00.00;864
25.10.2004;02.00.00;735
25.10.2004;03.00.00;715
25.10.2004;04.00.00;729
25.10.2004;05.00.00;806
25.10.2004;06.00.00;866
25.10.2004;07.00.00;1253
25.10.2004;08.00.00;1429
25.10.2004;09.00.00;1262
25.10.2004;10.00.00;1283
25.10.2004;11.00.00;1245
25.10.2004;12.00.00;1298
25.10.2004;13.00.00;1425
25.10.2004;14.00.00;1380
25.10.2004;15.00.00;1441
25.10.2004;16.00.00;1597
25.10.2004;17.00.00;1897
25.10.2004;18.00.00;1862
25.10.2004;19.00.00;1793
25.10.2004;20.00.00;1610
25.10.2004;21.00.00;1273
25.10.2004;22.00.00;1285
25.10.2004;23.00.00;1005
26.10.2004;00.00.00;1056
26.10.2004;01.00.00;900
26.10.2004;02.00.00;788
26.10.2004;03.00.00;787
26.10.2004;04.00.00;726
26.10.2004;05.00.00;809
26.10.2004;06.00.00;923
26.10.2004;07.00.00;1260
26.10.2004;08.00.00;1429
26.10.2004;09.00.00;1285
26.10.2004;10.00.00;1318
26.10.2004;11.00.00;1299
26.10.2004;12.00.00;1471
26.10.2004;13.00.00;1393
26.10.2004;14.00.00;1465
26.10.2004;15.00.00;1573
26.10.2004;16.00.00;1615
26.10.2004;17.00.00;1890
26.10.2004;18.00.00;2007
26.10.2004;19.00.00;1699
26.10.2004;20.00.00;1404
26.10.2004;21.00.00;972
26.10.2004;22.00.00;895
26.10.2004;23.00.00;878
27.10.2004;00.00.00;948
27.10.2004;01.00.00;799
27.10.2004;02.00.00;734
27.10.2004;03.00.00;708
27.10.2004;04.00.00;656
27.10.2004;05.00.00;767
27.10.2004;06.00.00;997
27.10.2004;07.00.00;1313
27.10.2004;08.00.00;1515
27.10.2004;09.00.00;1075
27.10.2004;10.00.00;1182
27.10.2004;11.00.00;1144
27.10.2004;12.00.00;1203
27.10.2004;13.00.00;1345
27.10.2004;14.00.00;1256
27.10.2004;15.00.00;1131
27.10.2004;16.00.00;1096
27.10.2004;17.00.00;1173
27.10.2004;18.00.00;1315
27.10.2004;19.00.00;1198
27.10.2004;20.00.00;1157
27.10.2004;21.00.00;898
27.10.2004;22.00.00;803
27.10.2004;23.00.00;858
28.10.2004;00.00.00;735
28.10.2004;01.00.00;774
28.10.2004;02.00.00;734
28.10.2004;03.00.00;724
28.10.2004;04.00.00;700
28.10.2004;05.00.00;776
28.10.2004;06.00.00;977
28.10.2004;07.00.00;1296
28.10.2004;08.00.00;1449
28.10.2004;09.00.00;1296
28.10.2004;10.00.00;1314
28.10.2004;11.00.00;1057
28.10.2004;12.00.00;1088
28.10.2004;13.00.00;1131
28.10.2004;14.00.00;1224
28.10.2004;15.00.00;1451
28.10.2004;16.00.00;1470
28.10.2004;17.00.00;1671
28.10.2004;18.00.00;1508
28.10.2004;19.00.00;1122
28.10.2004;20.00.00;1065
28.10.2004;21.00.00;839
28.10.2004;22.00.00;754
28.10.2004;23.00.00;782
29.10.2004;00.00.00;727
29.10.2004;01.00.00;645
29.10.2004;02.00.00;621
29.10.2004;03.00.00;596
29.10.2004;04.00.00;636
29.10.2004;05.00.00;816
29.10.2004;06.00.00;889
29.10.2004;07.00.00;1178
29.10.2004;08.00.00;1372
29.10.2004;09.00.00;1197
29.10.2004;10.00.00;917
29.10.2004;11.00.00;1113
29.10.2004;12.00.00;1428
29.10.2004;13.00.00;1361
29.10.2004;14.00.00;1457
29.10.2004;15.00.00;1244
29.10.2004;16.00.00;1113
29.10.2004;17.00.00;1253
29.10.2004;18.00.00;1323
29.10.2004;19.00.00;1082
29.10.2004;20.00.00;843
29.10.2004;21.00.00;856
29.10.2004;22.00.00;869
29.10.2004;23.00.00;944
30.10.2004;00.00.00;973
30.10.2004;01.00.00;851
30.10.2004;02.00.00;833
30.10.2004;03.00.00;805
30.10.2004;04.00.00;784
30.10.2004;05.00.00;783
30.10.2004;06.00.00;891
30.10.2004;07.00.00;1103
30.10.2004;08.00.00;1160
30.10.2004;09.00.00;1131
30.10.2004;10.00.00;1126
30.10.2004;11.00.00;1305
30.10.2004;12.00.00;1259
30.10.2004;13.00.00;1218
30.10.2004;14.00.00;1208
30.10.2004;15.00.00;1191
30.10.2004;16.00.00;1272
30.10.2004;17.00.00;1260
30.10.2004;18.00.00;1362
30.10.2004;19.00.00;1437
30.10.2004;20.00.00;1230
30.10.2004;21.00.00;1110
30.10.2004;22.00.00;984
30.10.2004;23.00.00;924
31.10.2004;00.00.00;895
31.10.2004;01.00.00;799
31.10.2004;02.00.00;828
31.10.2004;03.00.00;742
31.10.2004;04.00.00;630
31.10.2004;05.00.00;588
31.10.2004;06.00.00;519
31.10.2004;07.00.00;537
31.10.2004;08.00.00;743
31.10.2004;09.00.00;797
31.10.2004;10.00.00;1000
31.10.2004;11.00.00;1014
31.10.2004;12.00.00;922
31.10.2004;13.00.00;932
31.10.2004;14.00.00;880
31.10.2004;15.00.00;1036
31.10.2004;16.00.00;983
31.10.2004;17.00.00;1006
31.10.2004;18.00.00;1559
31.10.2004;19.00.00;1362
31.10.2004;20.00.00;1314
31.10.2004;21.00.00;1226
31.10.2004;22.00.00;1114
31.10.2004;23.00.00;1105
01.11.2004;00.00.00;1176
01.11.2004;01.00.00;1235
01.11.2004;02.00.00;1201
01.11.2004;03.00.00;1181
01.11.2004;04.00.00;1206
01.11.2004;05.00.00;1149
01.11.2004;06.00.00;962
01.11.2004;07.00.00;890
01.11.2004;08.00.00;928
01.11.2004;09.00.00;970
01.11.2004;10.00.00;1065
01.11.2004;11.00.00;1114
01.11.2004;12.00.00;1065
01.11.2004;13.00.00;1011
01.11.2004;14.00.00;834
01.11.2004;15.00.00;954
01.11.2004;16.00.00;1157
01.11.2004;17.00.00;1193
01.11.2004;18.00.00;1290
01.11.2004;19.00.00;1174
01.11.2004;20.00.00;1133
01.11.2004;21.00.00;1138
01.11.2004;22.00.00;1160
01.11.2004;23.00.00;1084
02.11.2004;00.00.00;996
02.11.2004;01.00.00;881
02.11.2004;02.00.00;753
02.11.2004;03.00.00;661
02.11.2004;04.00.00;627
02.11.2004;05.00.00;636
02.11.2004;06.00.00;652
02.11.2004;07.00.00;927
02.11.2004;08.00.00;1317
02.11.2004;09.00.00;1435
02.11.2004;10.00.00;1394
02.11.2004;11.00.00;1617
02.11.2004;12.00.00;1445
02.11.2004;13.00.00;1578
02.11.2004;14.00.00;1727
02.11.2004;15.00.00;1603
02.11.2004;16.00.00;1586
02.11.2004;17.00.00;1728
02.11.2004;18.00.00;1853
02.11.2004;19.00.00;1869
02.11.2004;20.00.00;1935
02.11.2004;21.00.00;1529
02.11.2004;22.00.00;1272
02.11.2004;23.00.00;1113
03.11.2004;00.00.00;849
03.11.2004;01.00.00;1090
03.11.2004;02.00.00;1003
03.11.2004;03.00.00;717
03.11.2004;04.00.00;647
03.11.2004;05.00.00;630
03.11.2004;06.00.00;727
03.11.2004;07.00.00;901
03.11.2004;08.00.00;1166
03.11.2004;09.00.00;1398
03.11.2004;10.00.00;1323
03.11.2004;11.00.00;1278
03.11.2004;12.00.00;1287
03.11.2004;13.00.00;1090
03.11.2004;14.00.00;1085
03.11.2004;15.00.00;1080
03.11.2004;16.00.00;1152
03.11.2004;17.00.00;1188
03.11.2004;18.00.00;1312
03.11.2004;19.00.00;1414
03.11.2004;20.00.00;1261
03.11.2004;21.00.00;1072
03.11.2004;22.00.00;1168
03.11.2004;23.00.00;1122
04.11.2004;00.00.00;975
04.11.2004;01.00.00;826
04.11.2004;02.00.00;775
04.11.2004;03.00.00;721
04.11.2004;04.00.00;644
04.11.2004;05.00.00;628
04.11.2004;06.00.00;750
04.11.2004;07.00.00;767
04.11.2004;08.00.00;1357
04.11.2004;09.00.00;1386
04.11.2004;10.00.00;1463
04.11.2004;11.00.00;1287
04.11.2004;12.00.00;1223
04.11.2004;13.00.00;1302
04.11.2004;14.00.00;1414
04.11.2004;15.00.00;1417
04.11.2004;16.00.00;1425
04.11.2004;17.00.00;1889
04.11.2004;18.00.00;1920
04.11.2004;19.00.00;1619
04.11.2004;20.00.00;1484
04.11.2004;21.00.00;1345
04.11.2004;22.00.00;1332
04.11.2004;23.00.00;1094
05.11.2004;00.00.00;931
05.11.2004;01.00.00;945
05.11.2004;02.00.00;884
05.11.2004;03.00.00;688
05.11.2004;04.00.00;639
05.11.2004;05.00.00;601
05.11.2004;06.00.00;677
05.11.2004;07.00.00;800
05.11.2004;08.00.00;1188
05.11.2004;09.00.00;1727
05.11.2004;10.00.00;1443
05.11.2004;11.00.00;1408
05.11.2004;12.00.00;1321
05.11.2004;13.00.00;1354
05.11.2004;14.00.00;1430
05.11.2004;15.00.00;1463
05.11.2004;16.00.00;1547
05.11.2004;17.00.00;1871
05.11.2004;18.00.00;1829
05.11.2004;19.00.00;1363
05.11.2004;20.00.00;1177
05.11.2004;21.00.00;1126
05.11.2004;22.00.00;1002
05.11.2004;23.00.00;881
06.11.2004;00.00.00;842
06.11.2004;01.00.00;938
06.11.2004;02.00.00;940
06.11.2004;03.00.00;856
06.11.2004;04.00.00;726
06.11.2004;05.00.00;641
06.11.2004;06.00.00;694
06.11.2004;07.00.00;828
06.11.2004;08.00.00;1134
06.11.2004;09.00.00;1191
06.11.2004;10.00.00;1012
06.11.2004;11.00.00;1121
06.11.2004;12.00.00;1214
06.11.2004;13.00.00;1280
06.11.2004;14.00.00;1321
06.11.2004;15.00.00;1230
06.11.2004;16.00.00;1292
06.11.2004;17.00.00;1283
06.11.2004;18.00.00;1211
06.11.2004;19.00.00;1137
06.11.2004;20.00.00;1049
06.11.2004;21.00.00;1094
06.11.2004;22.00.00;897
06.11.2004;23.00.00;895
07.11.2004;00.00.00;880
07.11.2004;01.00.00;917
07.11.2004;02.00.00;853
07.11.2004;03.00.00;741
07.11.2004;04.00.00;700
07.11.2004;05.00.00;591
07.11.2004;06.00.00;542
07.11.2004;07.00.00;516
07.11.2004;08.00.00;551
07.11.2004;09.00.00;580
07.11.2004;10.00.00;583
07.11.2004;11.00.00;632
07.11.2004;12.00.00;686
07.11.2004;13.00.00;695
07.11.2004;14.00.00;704
07.11.2004;15.00.00;702
07.11.2004;16.00.00;675
07.11.2004;17.00.00;713
07.11.2004;18.00.00;1127
07.11.2004;19.00.00;995
07.11.2004;20.00.00;1055
07.11.2004;21.00.00;1029
07.11.2004;22.00.00;868
07.11.2004;23.00.00;613
08.11.2004;00.00.00;630
08.11.2004;01.00.00;621
08.11.2004;02.00.00;561
08.11.2004;03.00.00;446
08.11.2004;04.00.00;407
08.11.2004;05.00.00;424
08.11.2004;06.00.00;458
08.11.2004;07.00.00;593
08.11.2004;08.00.00;875
08.11.2004;09.00.00;809
08.11.2004;10.00.00;755
08.11.2004;11.00.00;740
08.11.2004;12.00.00;768
08.11.2004;13.00.00;810
08.11.2004;14.00.00;978
08.11.2004;15.00.00;890
08.11.2004;16.00.00;1023
08.11.2004;17.00.00;1211
08.11.2004;18.00.00;1575
08.11.2004;19.00.00;1524
08.11.2004;20.00.00;1381
08.11.2004;21.00.00;1106
08.11.2004;22.00.00;900
08.11.2004;23.00.00;872
09.11.2004;00.00.00;760
09.11.2004;01.00.00;696
09.11.2004;02.00.00;645
09.11.2004;03.00.00;580
09.11.2004;04.00.00;540
09.11.2004;05.00.00;574
09.11.2004;06.00.00;666
09.11.2004;07.00.00;873
09.11.2004;08.00.00;1362
09.11.2004;09.00.00;1373
09.11.2004;10.00.00;1255
09.11.2004;11.00.00;1308
09.11.2004;12.00.00;1000
09.11.2004;13.00.00;1041
09.11.2004;14.00.00;1144
09.11.2004;15.00.00;1087
09.11.2004;16.00.00;879
09.11.2004;17.00.00;905
09.11.2004;18.00.00;1206
09.11.2004;19.00.00;1294
09.11.2004;20.00.00;1194
09.11.2004;21.00.00;963
09.11.2004;22.00.00;778
09.11.2004;23.00.00;680
10.11.2004;00.00.00;620
10.11.2004;01.00.00;622
10.11.2004;02.00.00;600
10.11.2004;03.00.00;477
10.11.2004;04.00.00;445
10.11.2004;05.00.00;443
10.11.2004;06.00.00;490
10.11.2004;07.00.00;555
10.11.2004;08.00.00;803
10.11.2004;09.00.00;959
10.11.2004;10.00.00;843
10.11.2004;11.00.00;733
10.11.2004;12.00.00;850
10.11.2004;13.00.00;893
10.11.2004;14.00.00;1007
10.11.2004;15.00.00;971
10.11.2004;16.00.00;1024
10.11.2004;17.00.00;1061
10.11.2004;18.00.00;1070
10.11.2004;19.00.00;1209
10.11.2004;20.00.00;1335
10.11.2004;21.00.00;1159
10.11.2004;22.00.00;973
10.11.2004;23.00.00;1096
11.11.2004;00.00.00;1023
11.11.2004;01.00.00;957
11.11.2004;02.00.00;838
11.11.2004;03.00.00;787
11.11.2004;04.00.00;784
11.11.2004;05.00.00;778
11.11.2004;06.00.00;814
11.11.2004;07.00.00;905
11.11.2004;08.00.00;1218
11.11.2004;09.00.00;1605
11.11.2004;10.00.00;1407
11.11.2004;11.00.00;1325
11.11.2004;12.00.00;1073
11.11.2004;13.00.00;1105
11.11.2004;14.00.00;1240
11.11.2004;15.00.00;1125
11.11.2004;16.00.00;1107
11.11.2004;17.00.00;1021
11.11.2004;18.00.00;1196
11.11.2004;19.00.00;1183
11.11.2004;20.00.00;1312
11.11.2004;21.00.00;1203
11.11.2004;22.00.00;754
11.11.2004;23.00.00;711
12.11.2004;00.00.00;740
12.11.2004;01.00.00;785
12.11.2004;02.00.00;610
12.11.2004;03.00.00;515
12.11.2004;04.00.00;549
12.11.2004;05.00.00;559
12.11.2004;06.00.00;560
12.11.2004;07.00.00;604
12.11.2004;08.00.00;798
12.11.2004;09.00.00;896
12.11.2004;10.00.00;831
12.11.2004;11.00.00;855
12.11.2004;12.00.00;843
12.11.2004;13.00.00;928
12.11.2004;14.00.00;975
12.11.2004;15.00.00;1028
12.11.2004;16.00.00;969
12.11.2004;17.00.00;1079
12.11.2004;18.00.00;1197
12.11.2004;19.00.00;1319
12.11.2004;20.00.00;1264
12.11.2004;21.00.00;1070
12.11.2004;22.00.00;807
12.11.2004;23.00.00;818
13.11.2004;00.00.00;765
13.11.2004;01.00.00;758
13.11.2004;02.00.00;635
13.11.2004;03.00.00;633
13.11.2004;04.00.00;765
13.11.2004;05.00.00;691
13.11.2004;06.00.00;702
13.11.2004;07.00.00;672
13.11.2004;08.00.00;967
13.11.2004;09.00.00;1003
13.11.2004;10.00.00;1139
13.11.2004;11.00.00;1227
13.11.2004;12.00.00;1224
13.11.2004;13.00.00;1118
13.11.2004;14.00.00;1053
13.11.2004;15.00.00;947
13.11.2004;16.00.00;998
13.11.2004;17.00.00;941
13.11.2004;18.00.00;878
13.11.2004;19.00.00;899
13.11.2004;20.00.00;943
13.11.2004;21.00.00;748
13.11.2004;22.00.00;570
13.11.2004;23.00.00;589
14.11.2004;00.00.00;568
14.11.2004;01.00.00;569
14.11.2004;02.00.00;500
14.11.2004;03.00.00;478
14.11.2004;04.00.00;470
14.11.2004;05.00.00;427
14.11.2004;06.00.00;402
14.11.2004;07.00.00;397
14.11.2004;08.00.00;412
14.11.2004;09.00.00;429
14.11.2004;10.00.00;444
14.11.2004;11.00.00;455
14.11.2004;12.00.00;508
14.11.2004;13.00.00;523
14.11.2004;14.00.00;539
14.11.2004;15.00.00;512
14.11.2004;16.00.00;529
14.11.2004;17.00.00;569
14.11.2004;18.00.00;750
14.11.2004;19.00.00;653
14.11.2004;20.00.00;652
14.11.2004;21.00.00;642
14.11.2004;22.00.00;556
14.11.2004;23.00.00;607
15.11.2004;00.00.00;532
15.11.2004;01.00.00;507
15.11.2004;02.00.00;449
15.11.2004;03.00.00;429
15.11.2004;04.00.00;428
15.11.2004;05.00.00;426
15.11.2004;06.00.00;478
15.11.2004;07.00.00;588
15.11.2004;08.00.00;928
15.11.2004;09.00.00;923
15.11.2004;10.00.00;849
15.11.2004;11.00.00;820
15.11.2004;12.00.00;831
15.11.2004;13.00.00;842
15.11.2004;14.00.00;821
15.11.2004;15.00.00;843
15.11.2004;16.00.00;891
15.11.2004;17.00.00;1032
15.11.2004;18.00.00;1202
15.11.2004;19.00.00;1198
15.11.2004;20.00.00;1190
15.11.2004;21.00.00;924
15.11.2004;22.00.00;782
15.11.2004;23.00.00;711
16.11.2004;00.00.00;705
16.11.2004;01.00.00;641
16.11.2004;02.00.00;596
16.11.2004;03.00.00;492
16.11.2004;04.00.00;472
16.11.2004;05.00.00;468
16.11.2004;06.00.00;517
16.11.2004;07.00.00;669
16.11.2004;08.00.00;1197
16.11.2004;09.00.00;1463
16.11.2004;10.00.00;1193
16.11.2004;11.00.00;1165
16.11.2004;12.00.00;1003
16.11.2004;13.00.00;1017
16.11.2004;14.00.00;1039
16.11.2004;15.00.00;1011
16.11.2004;16.00.00;1029
16.11.2004;17.00.00;1190
16.11.2004;18.00.00;1255
16.11.2004;19.00.00;1134
16.11.2004;20.00.00;1175
16.11.2004;21.00.00;1091
16.11.2004;22.00.00;890
16.11.2004;23.00.00;817
17.11.2004;00.00.00;764
17.11.2004;01.00.00;778
17.11.2004;02.00.00;647
17.11.2004;03.00.00;574
17.11.2004;04.00.00;522
17.11.2004;05.00.00;551
17.11.2004;06.00.00;583
17.11.2004;07.00.00;713
17.11.2004;08.00.00;1161
17.11.2004;09.00.00;1267
17.11.2004;10.00.00;1135
17.11.2004;11.00.00;1180
17.11.2004;12.00.00;1131
17.11.2004;13.00.00;1269
17.11.2004;14.00.00;1306
17.11.2004;15.00.00;1281
17.11.2004;16.00.00;1325
17.11.2004;17.00.00;1685
17.11.2004;18.00.00;1924
17.11.2004;19.00.00;1553
17.11.2004;20.00.00;1351
17.11.2004;21.00.00;1268
17.11.2004;22.00.00;948
17.11.2004;23.00.00;860
18.11.2004;00.00.00;908
18.11.2004;01.00.00;771
18.11.2004;02.00.00;794
18.11.2004;03.00.00;685
18.11.2004;04.00.00;701
18.11.2004;05.00.00;687
18.11.2004;06.00.00;841
18.11.2004;07.00.00;974
18.11.2004;08.00.00;1339
18.11.2004;09.00.00;1498
18.11.2004;10.00.00;1374
18.11.2004;11.00.00;1302
18.11.2004;12.00.00;1288
18.11.2004;13.00.00;1111
18.11.2004;14.00.00;1157
18.11.2004;15.00.00;1178
18.11.2004;16.00.00;1223
18.11.2004;17.00.00;1228
18.11.2004;18.00.00;1307
18.11.2004;19.00.00;1367
18.11.2004;20.00.00;1432
18.11.2004;21.00.00;1216
18.11.2004;22.00.00;1040
18.11.2004;23.00.00;945
19.11.2004;00.00.00;885
19.11.2004;01.00.00;793
19.11.2004;02.00.00;670
19.11.2004;03.00.00;608
19.11.2004;04.00.00;590
19.11.2004;05.00.00;531
19.11.2004;06.00.00;550
19.11.2004;07.00.00;776
19.11.2004;08.00.00;1310
19.11.2004;09.00.00;1371
19.11.2004;10.00.00;1201
19.11.2004;11.00.00;1110
19.11.2004;12.00.00;1043
19.11.2004;13.00.00;1156
19.11.2004;14.00.00;1236
19.11.2004;15.00.00;1142
19.11.2004;16.00.00;1247
19.11.2004;17.00.00;1414
19.11.2004;18.00.00;1430
19.11.2004;19.00.00;1547
19.11.2004;20.00.00;1501
19.11.2004;21.00.00;835
19.11.2004;22.00.00;689
19.11.2004;23.00.00;711
20.11.2004;00.00.00;686
20.11.2004;01.00.00;709
20.11.2004;02.00.00;685
20.11.2004;03.00.00;614
20.11.2004;04.00.00;605
20.11.2004;05.00.00;546
20.11.2004;06.00.00;639
20.11.2004;07.00.00;812
20.11.2004;08.00.00;1019
20.11.2004;09.00.00;1157
20.11.2004;10.00.00;1213
20.11.2004;11.00.00;990
20.11.2004;12.00.00;919
20.11.2004;13.00.00;993
20.11.2004;14.00.00;1009
20.11.2004;15.00.00;1000
20.11.2004;16.00.00;1018
20.11.2004;17.00.00;1327
20.11.2004;18.00.00;1359
20.11.2004;19.00.00;999
20.11.2004;20.00.00;916
20.11.2004;21.00.00;881
20.11.2004;22.00.00;861
20.11.2004;23.00.00;867
21.11.2004;00.00.00;1114
21.11.2004;01.00.00;968
21.11.2004;02.00.00;760
21.11.2004;03.00.00;767
21.11.2004;04.00.00;795
21.11.2004;05.00.00;636
21.11.2004;06.00.00;633
21.11.2004;07.00.00;690
21.11.2004;08.00.00;757
21.11.2004;09.00.00;793
21.11.2004;10.00.00;832
21.11.2004;11.00.00;846
21.11.2004;12.00.00;981
21.11.2004;13.00.00;1022
21.11.2004;14.00.00;928
21.11.2004;15.00.00;763
21.11.2004;16.00.00;907
21.11.2004;17.00.00;1074
21.11.2004;18.00.00;1012
21.11.2004;19.00.00;872
21.11.2004;20.00.00;825
21.11.2004;21.00.00;885
21.11.2004;22.00.00;864
21.11.2004;23.00.00;859
22.11.2004;00.00.00;763
22.11.2004;01.00.00;907
22.11.2004;02.00.00;761
22.11.2004;03.00.00;684
22.11.2004;04.00.00;587
22.11.2004;05.00.00;604
22.11.2004;06.00.00;722
22.11.2004;07.00.00;850
22.11.2004;08.00.00;1185
22.11.2004;09.00.00;1981
22.11.2004;10.00.00;2214
22.11.2004;11.00.00;1439
22.11.2004;12.00.00;1301
22.11.2004;13.00.00;1392
22.11.2004;14.00.00;1434
22.11.2004;15.00.00;1347
22.11.2004;16.00.00;1371
22.11.2004;17.00.00;1439
22.11.2004;18.00.00;1735
22.11.2004;19.00.00;1720
22.11.2004;20.00.00;1641
22.11.2004;21.00.00;1361
22.11.2004;22.00.00;1206
22.11.2004;23.00.00;1112
23.11.2004;00.00.00;1037
23.11.2004;01.00.00;1008
23.11.2004;02.00.00;930
23.11.2004;03.00.00;812
23.11.2004;04.00.00;816
23.11.2004;05.00.00;829
23.11.2004;06.00.00;886
23.11.2004;07.00.00;978
23.11.2004;08.00.00;1405
23.11.2004;09.00.00;1494
23.11.2004;10.00.00;1585
23.11.2004;11.00.00;1406
23.11.2004;12.00.00;1466
23.11.2004;13.00.00;1480
23.11.2004;14.00.00;1624
23.11.2004;15.00.00;1442
23.11.2004;16.00.00;1482
23.11.2004;17.00.00;1673
23.11.2004;18.00.00;1959
23.11.2004;19.00.00;1980
23.11.2004;20.00.00;1958
23.11.2004;21.00.00;1590
23.11.2004;22.00.00;1345
23.11.2004;23.00.00;1291
24.11.2004;00.00.00;1257
24.11.2004;01.00.00;1098
24.11.2004;02.00.00;980
24.11.2004;03.00.00;915
24.11.2004;04.00.00;781
24.11.2004;05.00.00;679
24.11.2004;06.00.00;717
24.11.2004;07.00.00;927
24.11.2004;08.00.00;1261
24.11.2004;09.00.00;1323
24.11.2004;10.00.00;1231
24.11.2004;11.00.00;1153
24.11.2004;12.00.00;931
24.11.2004;13.00.00;967
24.11.2004;14.00.00;1130
24.11.2004;15.00.00;1141
24.11.2004;16.00.00;1222
24.11.2004;17.00.00;1358
24.11.2004;18.00.00;1557
24.11.2004;19.00.00;1627
24.11.2004;20.00.00;1686
24.11.2004;21.00.00;1401
24.11.2004;22.00.00;1269
24.11.2004;23.00.00;1203
25.11.2004;00.00.00;1225
25.11.2004;01.00.00;1221
25.11.2004;02.00.00;1025
25.11.2004;03.00.00;928
25.11.2004;04.00.00;956
25.11.2004;05.00.00;955
25.11.2004;06.00.00;945
25.11.2004;07.00.00;1004
25.11.2004;08.00.00;1333
25.11.2004;09.00.00;1375
25.11.2004;10.00.00;1300
25.11.2004;11.00.00;1042
25.11.2004;12.00.00;1000
25.11.2004;13.00.00;1028
25.11.2004;14.00.00;1078
25.11.2004;15.00.00;1096
25.11.2004;16.00.00;1124
25.11.2004;17.00.00;1346
25.11.2004;18.00.00;1334
25.11.2004;19.00.00;1161
25.11.2004;20.00.00;1134
25.11.2004;21.00.00;1028
25.11.2004;22.00.00;889
25.11.2004;23.00.00;883
26.11.2004;00.00.00;959
26.11.2004;01.00.00;967
26.11.2004;02.00.00;901
26.11.2004;03.00.00;805
26.11.2004;04.00.00;841
26.11.2004;05.00.00;752
26.11.2004;06.00.00;743
26.11.2004;07.00.00;915
26.11.2004;08.00.00;1379
26.11.2004;09.00.00;1470
26.11.2004;10.00.00;1458
26.11.2004;11.00.00;1192
26.11.2004;12.00.00;1267
26.11.2004;13.00.00;1371
26.11.2004;14.00.00;1483
26.11.2004;15.00.00;1407
26.11.2004;16.00.00;1531
26.11.2004;17.00.00;1686
26.11.2004;18.00.00;1877
26.11.2004;19.00.00;1568
26.11.2004;20.00.00;1723
26.11.2004;21.00.00;1588
26.11.2004;22.00.00;1293
26.11.2004;23.00.00;1256
27.11.2004;00.00.00;1207
27.11.2004;01.00.00;1238
27.11.2004;02.00.00;1145
27.11.2004;03.00.00;986
27.11.2004;04.00.00;942
27.11.2004;05.00.00;870
27.11.2004;06.00.00;881
27.11.2004;07.00.00;946
27.11.2004;08.00.00;1017
27.11.2004;09.00.00;1190
27.11.2004;10.00.00;1233
27.11.2004;11.00.00;1202
27.11.2004;12.00.00;1228
27.11.2004;13.00.00;1280
27.11.2004;14.00.00;1300
27.11.2004;15.00.00;1280
27.11.2004;16.00.00;1312
27.11.2004;17.00.00;1259
27.11.2004;18.00.00;1417
27.11.2004;19.00.00;1334
27.11.2004;20.00.00;1392
27.11.2004;21.00.00;1163
27.11.2004;22.00.00;972
27.11.2004;23.00.00;982
28.11.2004;00.00.00;989
28.11.2004;01.00.00;882
28.11.2004;02.00.00;817
28.11.2004;03.00.00;722
28.11.2004;04.00.00;659
28.11.2004;05.00.00;554
28.11.2004;06.00.00;560
28.11.2004;07.00.00;548
28.11.2004;08.00.00;624
28.11.2004;09.00.00;637
28.11.2004;10.00.00;573
28.11.2004;11.00.00;773
28.11.2004;12.00.00;835
28.11.2004;13.00.00;954
28.11.2004;14.00.00;906
28.11.2004;15.00.00;854
28.11.2004;16.00.00;922
28.11.2004;17.00.00;926
28.11.2004;18.00.00;981
28.11.2004;19.00.00;1069
28.11.2004;20.00.00;1196
28.11.2004;21.00.00;1085
28.11.2004;22.00.00;1054
28.11.2004;23.00.00;1030
29.11.2004;00.00.00;988
29.11.2004;01.00.00;900
29.11.2004;02.00.00;902
29.11.2004;03.00.00;757
29.11.2004;04.00.00;720
29.11.2004;05.00.00;759
29.11.2004;06.00.00;800
29.11.2004;07.00.00;971
29.11.2004;08.00.00;1312
29.11.2004;09.00.00;1540
29.11.2004;10.00.00;1511
29.11.2004;11.00.00;1562
29.11.2004;12.00.00;1377
29.11.2004;13.00.00;1016
